[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d026	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009d07d071	00 9d]	157 ug/m^3
[170400009f07d06f	00 9f]	159 ug/m^3
[170400009f07d06f	00 9f]	159 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a107d06d	00 a1]	161 ug/m^3
[17040000a107d06d	00 a1]	161 ug/m^3
[17040000a207d06c	00 a2]	162 ug/m^3
[17040000a207d06c	00 a2]	162 ug/m^3
[17040000a207d035	00 a2]	162 ug/m^3
[17040000a207d06c	00 a2]	162 ug/m^3
[17040000a307d06b	00 a3]	163 ug/m^3
[17040000a407d06a	00 a4]	164 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a407d06a	00 a4]	164 ug/m^3
[17040000a207d06c	00 a2]	162 ug/m^3
[17040000a207d06c	00 a2]	162 ug/m^3
[17040000a207d06c	00 a2]	162 ug/m^3
[17040000a207d06c	00 a2]	162 ug/m^3
[17040000a207d06c	00 a2]	162 ug/m^3
[17040000a207d06c	00 a2]	162 ug/m^3
[17040000a207d06c	00 a2]	162 ug/m^3
[17040000a207d06c	00 a2]	162 ug/m^3
[17040000a207d06c	00 a2]	162 ug/m^3
[17040000a207d06c	00 a2]	162 ug/m^3
[17040000a107d06d	00 a1]	161 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d044	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a007d06e	00 a0]	160 ug/m^3
[17040000a107d06d	00 a1]	161 ug/m^3
[17040000a107d06d	00 a1]	161 ug/m^3
[17040000a207d06c	00 a2]	162 ug/m^3
[17040000a207d06c	00 a2]	162 ug/m^3
[17040000a207d06c	00 a2]	162 ug/m^3
[17040000a307d06b	00 a3]	163 ug/m^3
[17040000a407d06a	00 a4]	164 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a507d069	00 a5]	165 ug/m^3
[17040000a707d067	00 a7]	167 ug/m^3
[17040000a807d066	00 a8]	168 ug/m^3
[17040000ab07d063	00 ab]	171 ug/m^3
[17040000ab07d063	00 ab]	171 ug/m^3
[17040000ac07d062	00 ac]	172 ug/m^3
[17040000ad07d053	00 ad]	173 ug/m^3
[17040000af07d05f	00 af]	175 ug/m^3
[17040000af07d05f	00 af]	175 ug/m^3
[17040000b207d05c	00 b2]	178 ug/m^3
[17040000b407d05a	00 b4]	180 ug/m^3
[17040000b407d05a	00 b4]	180 ug/m^3
[17040000b707d057	00 b7]	183 ug/m^3
[17040000b907d055	00 b9]	185 ug/m^3
[17040000bb07d053	00 bb]	187 ug/m^3
[17040000bd07d051	00 bd]	189 ug/m^3
[17040000be07d050	00 be]	190 ug/m^3
[17040000be07d050	00 be]	190 ug/m^3
[17040000be07d050	00 be]	190 ug/m^3
[17040000be07d050	00 be]	190 ug/m^3
[17040000bf07d04f	00 bf]	191 ug/m^3
[17040000c007d04e	00 c0]	192 ug/m^3
[17040000c107d04d	00 c1]	193 ug/m^3
[17040000c107d04d	00 c1]	193 ug/m^3
[17040000c107d04d	00 c1]	193 ug/m^3
[17040000c107d04d	00 c1]	193 ug/m^3
[17040000c107d04d	00 c1]	193 ug/m^3
[17040000c107d04d	00 c1]	193 ug/m^3
[17040000c107d04d	00 c1]	193 ug/m^3
[17040000c107d04d	00 c1]	193 ug/m^3
[17040000c107d04d	00 c1]	193 ug/m^3
[17040000c107d04d	00 c1]	193 ug/m^3
[17040000c107d04d	00 c1]	193 ug/m^3
[17040000c307d04b	00 c3]	195 ug/m^3
[17040000c607d048	00 c6]	198 ug/m^3
[17040000cb07d043	00 cb]	203 ug/m^3
[17040000cd07d041	00 cd]	205 ug/m^3
[17040000d007d03e	00 d0]	208 ug/m^3
[17040000d207d03c	00 d2]	210 ug/m^3
[17040000d507d039	00 d5]	213 ug/m^3
[17040000db07d033	00 db]	219 ug/m^3
[17040000db07d033	00 db]	219 ug/m^3
[17040000dd07d031	00 dd]	221 ug/m^3
[17040000dd07d031	00 dd]	221 ug/m^3
[17040000de07d030	00 de]	222 ug/m^3
[17040000e107d02d	00 e1]	225 ug/m^3
[17040000e107d02d	00 e1]	225 ug/m^3
[17040000e207d02c	00 e2]	226 ug/m^3
[17040000e307d02b	00 e3]	227 ug/m^3
[17040000e307d015	00 e3]	227 ug/m^3
[17040000e407d02a	00 e4]	228 ug/m^3
[17040000e507d029	00 e5]	229 ug/m^3
[17040000e507d029	00 e5]	229 ug/m^3
[17040000e507d029	00 e5]	229 ug/m^3
[17040000e607d028	00 e6]	230 ug/m^3
[17040000e707d027	00 e7]	231 ug/m^3
[17040000e707d027	00 e7]	231 ug/m^3
[17040000e707d027	00 e7]	231 ug/m^3
[17040000e707d027	00 e7]	231 ug/m^3
[17040000e807d026	00 e8]	232 ug/m^3
[17040000ea07d024	00 ea]	234 ug/m^3
[17040000ea07d024	00 ea]	234 ug/m^3
[17040000ea07d024	00 ea]	234 ug/m^3
[17040000ea07d024	00 ea]	234 ug/m^3
[17040000ea07d024	00 ea]	234 ug/m^3
[17040000ec07d022	00 ec]	236 ug/m^3
[17040000ec07d022	00 ec]	236 ug/m^3
[17040000f307d01b	00 f3]	243 ug/m^3
[17040000f307d01b	00 f3]	243 ug/m^3
[17040000f707d017	00 f7]	247 ug/m^3
[170400010307d00a	01 03]	259 ug/m^3
[170400010a07d003	01 0a]	266 ug/m^3
[170400011607d0f7	01 16]	278 ug/m^3
[170400011607d0f7	01 16]	278 ug/m^3
[170400012307d0ea	01 23]	291 ug/m^3
[170400012907d0e4	01 29]	297 ug/m^3
[170400013407d0d9	01 34]	308 ug/m^3
[170400013407d0d9	01 34]	308 ug/m^3
[170400013a07d0d3	01 3a]	314 ug/m^3
[170400014507d0c8	01 45]	325 ug/m^3
[170400014a07d0c3	01 4a]	330 ug/m^3
[170400014f07d0be	01 4f]	335 ug/m^3
[170400015407d0b9	01 54]	340 ug/m^3
[170400015d07d0b0	01 5d]	349 ug/m^3
[170400016507d0a8	01 65]	357 ug/m^3
[170400016507d0a8	01 65]	357 ug/m^3
[170400016807d0a5	01 68]	360 ug/m^3
[170400016c07d0a1	01 6c]	364 ug/m^3
[170400017607d097	01 76]	374 ug/m^3
[170400017607d097	01 76]	374 ug/m^3
[170400017a07d093	01 7a]	378 ug/m^3
[170400017d07d090	01 7d]	381 ug/m^3
[170400018207d015	01 82]	386 ug/m^3
[170400018407d089	01 84]	388 ug/m^3
[170400018707d086	01 87]	391 ug/m^3
[170400018707d086	01 87]	391 ug/m^3
[170400018907d084	01 89]	393 ug/m^3
[170400018d07d080	01 8d]	397 ug/m^3
[170400018e07d07f	01 8e]	398 ug/m^3
[170400019107d07c	01 91]	401 ug/m^3
[170400019107d07c	01 91]	401 ug/m^3
[170400019307d07a	01 93]	403 ug/m^3
[170400019507d078	01 95]	405 ug/m^3
[170400019507d078	01 95]	405 ug/m^3
[170400019807d075	01 98]	408 ug/m^3
[170400019a07d073	01 9a]	410 ug/m^3
[170400019a07d073	01 9a]	410 ug/m^3
[170400019b07d072	01 9b]	411 ug/m^3
[170400019e07d06f	01 9e]	414 ug/m^3
[17040001a007d06d	01 a0]	416 ug/m^3
[17040001a307d06a	01 a3]	419 ug/m^3
[17040001a307d06a	01 a3]	419 ug/m^3
[17040001a507d068	01 a5]	421 ug/m^3
[17040001ab07d062	01 ab]	427 ug/m^3
[17040001b007d05d	01 b0]	432 ug/m^3
[17040001b007d05d	01 b0]	432 ug/m^3
[17040001b507d058	01 b5]	437 ug/m^3
[17040001b807d055	01 b8]	440 ug/m^3
[17040001bd07d050	01 bd]	445 ug/m^3
[17040001c207d04b	01 c2]	450 ug/m^3
[17040001c707d046	01 c7]	455 ug/m^3
[17040001cc07d041	01 cc]	460 ug/m^3
[17040001dd07d030	01 dd]	477 ug/m^3
[17040001e307d02a	01 e3]	483 ug/m^3
[17040001e307d02a	01 e3]	483 ug/m^3
[17040001ec07d021	01 ec]	492 ug/m^3
[17040001f407d019	01 f4]	500 ug/m^3
[17040001f407d019	01 f4]	500 ug/m^3
[17040001f907d014	01 f9]	505 ug/m^3
[17040001f907d014	01 f9]	505 ug/m^3
[17040001ff07d00e	01 ff]	511 ug/m^3
[170400020207d00a	02 02]	514 ug/m^3
[170400020307d009	02 03]	515 ug/m^3
[170400020407d008	02 04]	516 ug/m^3
[170400020407d015	02 04]	516 ug/m^3
[170400020507d007	02 05]	517 ug/m^3
[170400020507d007	02 05]	517 ug/m^3
[170400020707d005	02 07]	519 ug/m^3
[170400020707d005	02 07]	519 ug/m^3
[170400020707d005	02 07]	519 ug/m^3
[170400020807d004	02 08]	520 ug/m^3
[170400020907d003	02 09]	521 ug/m^3
[170400020a07d002	02 0a]	522 ug/m^3
[170400020c07d000	02 0c]	524 ug/m^3
[170400020e07d0fe	02 0e]	526 ug/m^3
[170400020e07d0fe	02 0e]	526 ug/m^3
[170400021307d0f9	02 13]	531 ug/m^3
[170400021307d0f9	02 13]	531 ug/m^3
[170400021a07d0f2	02 1a]	538 ug/m^3
[170400021a07d0f2	02 1a]	538 ug/m^3
[170400022107d0eb	02 21]	545 ug/m^3
[170400022407d0e8	02 24]	548 ug/m^3
[170400022707d0e5	02 27]	551 ug/m^3
[170400022a07d0e2	02 2a]	554 ug/m^3
[170400022d07d0df	02 2d]	557 ug/m^3
[170400023507d0d7	02 35]	565 ug/m^3
[170400023907d0d3	02 39]	569 ug/m^3
[170400024207d0ca	02 42]	578 ug/m^3
[170400024207d0ca	02 42]	578 ug/m^3
[170400025007d0bc	02 50]	592 ug/m^3
[170400025507d0b7	02 55]	597 ug/m^3
[170400025507d0b7	02 55]	597 ug/m^3
[170400025e07d0ae	02 5e]	606 ug/m^3
[170400026107d0ab	02 61]	609 ug/m^3
[170400026507d0a7	02 65]	613 ug/m^3
[170400026c07d0a0	02 6c]	620 ug/m^3
[170400026e07d09e	02 6e]	622 ug/m^3
[170400027007d09c	02 70]	624 ug/m^3
[170400027107d09b	02 71]	625 ug/m^3
[170400027107d09b	02 71]	625 ug/m^3
[170400027107d09b	02 71]	625 ug/m^3
[170400027107d09b	02 71]	625 ug/m^3
[170400027107d09b	02 71]	625 ug/m^3
[170400026c07d0a0	02 6c]	620 ug/m^3
[170400026c07d0a0	02 6c]	620 ug/m^3
[170400026a07d0a2	02 6a]	618 ug/m^3
[170400026707d0a5	02 67]	615 ug/m^3
[170400026407d015	02 64]	612 ug/m^3
[170400026407d0a8	02 64]	612 ug/m^3
[170400026207d0aa	02 62]	610 ug/m^3
[170400025f07d0ad	02 5f]	607 ug/m^3
[170400025a07d0b2	02 5a]	602 ug/m^3
[170400025a07d0b2	02 5a]	602 ug/m^3
[170400025507d0b7	02 55]	597 ug/m^3
[170400025307d0b9	02 53]	595 ug/m^3
[170400025007d0bc	02 50]	592 ug/m^3
[170400025007d0bc	02 50]	592 ug/m^3
[170400024e07d0be	02 4e]	590 ug/m^3
[170400024d07d0bf	02 4d]	589 ug/m^3
[170400024b07d0c1	02 4b]	587 ug/m^3
[170400024b07d0c1	02 4b]	587 ug/m^3
[170400024b07d0c1	02 4b]	587 ug/m^3
[170400024b07d0c1	02 4b]	587 ug/m^3
[170400024b07d0c1	02 4b]	587 ug/m^3
[170400024b07d0c1	02 4b]	587 ug/m^3
[170400024c07d0c0	02 4c]	588 ug/m^3
[170400024e07d0be	02 4e]	590 ug/m^3
[170400024e07d0be	02 4e]	590 ug/m^3
[170400025007d0bc	02 50]	592 ug/m^3
[170400025007d0bc	02 50]	592 ug/m^3
[170400025007d0bc	02 50]	592 ug/m^3
[170400024f07d0bd	02 4f]	591 ug/m^3
[170400024807d0c4	02 48]	584 ug/m^3
[170400024507d0c7	02 45]	581 ug/m^3
[170400024507d0c7	02 45]	581 ug/m^3
[170400024307d0c9	02 43]	579 ug/m^3
[170400024107d0cb	02 41]	577 ug/m^3
[170400024107d0cb	02 41]	577 ug/m^3
[170400024007d0cc	02 40]	576 ug/m^3
[170400023f07d0cd	02 3f]	575 ug/m^3
[170400023f07d0cd	02 3f]	575 ug/m^3
[170400023f07d0cd	02 3f]	575 ug/m^3
[170400023e07d0ce	02 3e]	574 ug/m^3
[170400023b07d0d1	02 3b]	571 ug/m^3
[170400023b07d0d1	02 3b]	571 ug/m^3
[170400023607d0d6	02 36]	566 ug/m^3
[170400023207d0da	02 32]	562 ug/m^3
[170400023207d0da	02 32]	562 ug/m^3
[170400023007d0dc	02 30]	560 ug/m^3
[170400022f07d015	02 2f]	559 ug/m^3
[170400022f07d0dd	02 2f]	559 ug/m^3
[170400022f07d0dd	02 2f]	559 ug/m^3
[170400022f07d0dd	02 2f]	559 ug/m^3
[170400022f07d0dd	02 2f]	559 ug/m^3
[170400022f07d0dd	02 2f]	559 ug/m^3
[170400023107d0db	02 31]	561 ug/m^3
[170400023107d0db	02 31]	561 ug/m^3
[170400023207d0da	02 32]	562 ug/m^3
[170400023207d0da	02 32]	562 ug/m^3
[170400023307d0d9	02 33]	563 ug/m^3
[170400023507d0d7	02 35]	565 ug/m^3
[170400023707d0d5	02 37]	567 ug/m^3
[170400023707d0d5	02 37]	567 ug/m^3
[170400023707d0d5	02 37]	567 ug/m^3
[170400023807d0d4	02 38]	568 ug/m^3
[170400023907d0d3	02 39]	569 ug/m^3
[170400023907d0d3	02 39]	569 ug/m^3
[170400023907d0d3	02 39]	569 ug/m^3
[170400023907d0d3	02 39]	569 ug/m^3
[170400023907d0d3	02 39]	569 ug/m^3
[170400023707d0d5	02 37]	567 ug/m^3
[170400023707d0d5	02 37]	567 ug/m^3
[170400023607d0d6	02 36]	566 ug/m^3
[170400023407d0d8	02 34]	564 ug/m^3
[170400023307d0d9	02 33]	563 ug/m^3
[170400023207d0da	02 32]	562 ug/m^3
[170400023007d0dc	02 30]	560 ug/m^3
[170400023007d0dc	02 30]	560 ug/m^3
[170400022e07d0de	02 2e]	558 ug/m^3
[170400022907d0e3	02 29]	553 ug/m^3
[170400022907d0e3	02 29]	553 ug/m^3
[170400022707d0e5	02 27]	551 ug/m^3
[170400022407d0e8	02 24]	548 ug/m^3
[170400022107d0eb	02 21]	545 ug/m^3
[170400022107d0eb	02 21]	545 ug/m^3
[170400021d07d0ef	02 1d]	541 ug/m^3
[170400021d07d0ef	02 1d]	541 ug/m^3
[170400021a07d0f2	02 1a]	538 ug/m^3
[170400021907d0f3	02 19]	537 ug/m^3
[170400021607d0f6	02 16]	534 ug/m^3
[170400021507d0f7	02 15]	533 ug/m^3
[170400021507d015	02 15]	533 ug/m^3
[170400021407d0f8	02 14]	532 ug/m^3
[170400021307d0f9	02 13]	531 ug/m^3
[170400021107d0fb	02 11]	529 ug/m^3
[170400021107d0fb	02 11]	529 ug/m^3
[170400021007d0fc	02 10]	528 ug/m^3
[170400020d07d0ff	02 0d]	525 ug/m^3
[170400020c07d000	02 0c]	524 ug/m^3
[170400020b07d001	02 0b]	523 ug/m^3
[170400020907d003	02 09]	521 ug/m^3
[170400020707d005	02 07]	519 ug/m^3
[170400020607d006	02 06]	518 ug/m^3
[170400020407d008	02 04]	516 ug/m^3
[170400020007d00c	02 00]	512 ug/m^3
[170400020007d00c	02 00]	512 ug/m^3
[17040001fc07d011	01 fc]	508 ug/m^3
[17040001f707d016	01 f7]	503 ug/m^3
[17040001f507d018	01 f5]	501 ug/m^3
[17040001f507d018	01 f5]	501 ug/m^3
[17040001f207d01b	01 f2]	498 ug/m^3
[17040001f207d01b	01 f2]	498 ug/m^3
[17040001eb07d022	01 eb]	491 ug/m^3
[17040001ea07d023	01 ea]	490 ug/m^3
[17040001e707d026	01 e7]	487 ug/m^3
[17040001e607d027	01 e6]	486 ug/m^3
[17040001e407d029	01 e4]	484 ug/m^3
[17040001e407d029	01 e4]	484 ug/m^3
[17040001e307d02a	01 e3]	483 ug/m^3
[17040001e307d02a	01 e3]	483 ug/m^3
[17040001e307d02a	01 e3]	483 ug/m^3
[17040001e307d02a	01 e3]	483 ug/m^3
[17040001e307d02a	01 e3]	483 ug/m^3
[17040001e207d02b	01 e2]	482 ug/m^3
[17040001e107d02c	01 e1]	481 ug/m^3
[17040001e007d02d	01 e0]	480 ug/m^3
[17040001e007d02d	01 e0]	480 ug/m^3
[17040001df07d02e	01 df]	479 ug/m^3
[17040001dc07d015	01 dc]	476 ug/m^3
[17040001db07d032	01 db]	475 ug/m^3
[17040001db07d032	01 db]	475 ug/m^3
[17040001db07d032	01 db]	475 ug/m^3
[17040001db07d032	01 db]	475 ug/m^3
[17040001db07d032	01 db]	475 ug/m^3
[17040001db07d032	01 db]	475 ug/m^3
[17040001db07d032	01 db]	475 ug/m^3
[17040001db07d032	01 db]	475 ug/m^3
[17040001db07d032	01 db]	475 ug/m^3
[17040001db07d032	01 db]	475 ug/m^3
[17040001db07d032	01 db]	475 ug/m^3
[17040001dc07d031	01 dc]	476 ug/m^3
[17040001dc07d031	01 dc]	476 ug/m^3
[17040001dd07d030	01 dd]	477 ug/m^3
[17040001de07d02f	01 de]	478 ug/m^3
[17040001dd07d030	01 dd]	477 ug/m^3
[17040001db07d032	01 db]	475 ug/m^3
[17040001db07d032	01 db]	475 ug/m^3
[17040001db07d032	01 db]	475 ug/m^3
[17040001db07d032	01 db]	475 ug/m^3
[17040001d907d034	01 d9]	473 ug/m^3
[17040001d907d034	01 d9]	473 ug/m^3
[17040001d907d034	01 d9]	473 ug/m^3
[17040001d707d036	01 d7]	471 ug/m^3
[17040001d507d038	01 d5]	469 ug/m^3
[17040001d407d039	01 d4]	468 ug/m^3
[17040001d307d03a	01 d3]	467 ug/m^3
[17040001d207d03b	01 d2]	466 ug/m^3
[17040001d007d03d	01 d0]	464 ug/m^3
[17040001cf07d03e	01 cf]	463 ug/m^3
[17040001cf07d015	01 cf]	463 ug/m^3
[17040001cf07d03e	01 cf]	463 ug/m^3
[17040001cf07d03e	01 cf]	463 ug/m^3
[17040001cf07d03e	01 cf]	463 ug/m^3
[17040001cf07d03e	01 cf]	463 ug/m^3
[17040001cf07d03e	01 cf]	463 ug/m^3
[17040001cf07d03e	01 cf]	463 ug/m^3
[17040001d007d03d	01 d0]	464 ug/m^3
[17040001d007d03d	01 d0]	464 ug/m^3
[17040001d107d03c	01 d1]	465 ug/m^3
[17040001d207d03b	01 d2]	466 ug/m^3
[17040001d307d03a	01 d3]	467 ug/m^3
[17040001d407d039	01 d4]	468 ug/m^3
[17040001d507d038	01 d5]	469 ug/m^3
[17040001d507d038	01 d5]	469 ug/m^3
[17040001d607d037	01 d6]	470 ug/m^3
[17040001d907d034	01 d9]	473 ug/m^3
[17040001d907d034	01 d9]	473 ug/m^3
[17040001d907d034	01 d9]	473 ug/m^3
[17040001d907d034	01 d9]	473 ug/m^3
[17040001d907d034	01 d9]	473 ug/m^3
[17040001d907d034	01 d9]	473 ug/m^3
[17040001d907d034	01 d9]	473 ug/m^3
[17040001d907d034	01 d9]	473 ug/m^3
[17040001d907d034	01 d9]	473 ug/m^3
[17040001d907d034	01 d9]	473 ug/m^3
[17040001d807d035	01 d8]	472 ug/m^3
[17040001d707d036	01 d7]	471 ug/m^3
[17040001d607d037	01 d6]	470 ug/m^3
[17040001d607d037	01 d6]	470 ug/m^3
[17040001d607d037	01 d6]	470 ug/m^3
[17040001d607d037	01 d6]	470 ug/m^3
[17040001d607d037	01 d6]	470 ug/m^3
[17040001d607d037	01 d6]	470 ug/m^3
[17040001d407d039	01 d4]	468 ug/m^3
[17040001d407d039	01 d4]	468 ug/m^3
[17040001d407d039	01 d4]	468 ug/m^3
[17040001d407d039	01 d4]	468 ug/m^3
[17040001d407d039	01 d4]	468 ug/m^3
[17040001d407d039	01 d4]	468 ug/m^3
[17040001d407d039	01 d4]	468 ug/m^3
[17040001d507d038	01 d5]	469 ug/m^3
[17040001d607d037	01 d6]	470 ug/m^3
[17040001d607d015	01 d6]	470 ug/m^3
[17040001d707d036	01 d7]	471 ug/m^3
[17040001d907d034	01 d9]	473 ug/m^3
[17040001d907d034	01 d9]	473 ug/m^3
[17040001da07d033	01 da]	474 ug/m^3
[17040001da07d033	01 da]	474 ug/m^3
[17040001dc07d031	01 dc]	476 ug/m^3
[17040001dd07d030	01 dd]	477 ug/m^3
[17040001de07d02f	01 de]	478 ug/m^3
